price,bedrooms,grade,has_basement,living_in_m2,renovated,nice_view,perfect_condition,real_bathrooms,has_lavatory,single_floor,month,quartile_zone
628990,3,4,FALSE,235.97362,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,4
350000,3,3,TRUE,276.85094,FALSE,FALSE,FALSE,2,TRUE,TRUE,1,1
375000,3,3,FALSE,173.72861,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,1
355000,2,2,FALSE,126.34808,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,2
570000,2,2,FALSE,222.9672,FALSE,FALSE,FALSE,3,FALSE,FALSE,9,3
420200,2,2,FALSE,122.63195999999999,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,2
210000,2,1,FALSE,85.47076,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,2
395000,2,2,FALSE,147.71577,FALSE,FALSE,FALSE,2,FALSE,TRUE,11,2
710000,2,3,FALSE,290.78639,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,3
550000,2,2,FALSE,339.09595,FALSE,FALSE,FALSE,2,FALSE,FALSE,9,3
337000,2,2,TRUE,130.0642,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,2
475000,2,3,FALSE,148.6448,FALSE,FALSE,FALSE,1,FALSE,TRUE,12,2
412950,3,3,FALSE,225.75429,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,2
485000,2,3,FALSE,163.50928,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,3
199999,2,1,FALSE,89.18688,FALSE,FALSE,TRUE,1,FALSE,TRUE,12,2
332000,2,2,TRUE,210.88981,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,2
400000,3,2,FALSE,155.14801,FALSE,FALSE,FALSE,2,FALSE,TRUE,5,2
340000,2,3,FALSE,196.95436,FALSE,FALSE,FALSE,2,TRUE,TRUE,7,1
970000,3,5,TRUE,377.18618,TRUE,TRUE,FALSE,1,TRUE,FALSE,11,4
279000,2,2,FALSE,122.63195999999999,FALSE,FALSE,FALSE,1,FALSE,FALSE,7,2
335900,1,2,FALSE,104.05136,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,2
509900,2,3,FALSE,157.00607,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,4
340000,3,2,FALSE,176.5157,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,2
685000,2,3,FALSE,220.18010999999998,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,3
424950,3,3,FALSE,256.41228,FALSE,FALSE,FALSE,3,TRUE,FALSE,8,2
610000,3,2,TRUE,189.52212,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,3
560000,2,4,FALSE,211.81884,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,3
457500,1,2,FALSE,78.03852,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,3
912000,3,4,FALSE,183.94794,FALSE,FALSE,FALSE,3,TRUE,FALSE,7,3
649500,2,4,TRUE,346.52819,FALSE,FALSE,FALSE,3,FALSE,FALSE,11,2
1030000,3,4,TRUE,262.91549,TRUE,FALSE,FALSE,3,TRUE,FALSE,9,3
705000,3,4,FALSE,292.64445,FALSE,FALSE,FALSE,3,FALSE,FALSE,9,4
240000,3,3,FALSE,159.79316,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,1
219000,1,1,FALSE,121.70293,FALSE,FALSE,FALSE,2,FALSE,FALSE,9,2
562100,2,3,FALSE,194.16727,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,4
475000,2,3,TRUE,220.18010999999998,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,3
540000,2,2,FALSE,156.07704,FALSE,FALSE,FALSE,1,TRUE,FALSE,11,3
585000,3,2,FALSE,222.9672,FALSE,FALSE,FALSE,2,FALSE,TRUE,9,4
439000,1,2,FALSE,150.50286,FALSE,FALSE,FALSE,1,TRUE,FALSE,11,2
615750,3,2,TRUE,198.81242,FALSE,FALSE,FALSE,2,FALSE,FALSE,8,3
245500,1,1,FALSE,73.39337,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,3
674950,3,3,TRUE,246.19295,FALSE,FALSE,FALSE,3,TRUE,FALSE,9,3
302282,1,2,FALSE,101.728785,FALSE,FALSE,FALSE,1,FALSE,FALSE,7,3
115000,2,1,FALSE,100.33524,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,1
561000,2,3,FALSE,158.86413,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,3
340000,3,3,FALSE,201.59951,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,1
294000,3,3,FALSE,203.45757,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,2
660000,3,4,FALSE,293.57348,FALSE,FALSE,FALSE,3,TRUE,FALSE,11,3
317000,2,1,FALSE,93.83203,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,3
206325,3,2,FALSE,159.79316,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,2
426500,3,1,FALSE,195.09629999999999,FALSE,FALSE,FALSE,2,TRUE,TRUE,2,2
450000,3,2,TRUE,208.10272,FALSE,FALSE,TRUE,2,FALSE,TRUE,5,1
322500,1,1,FALSE,104.98039,FALSE,FALSE,FALSE,1,FALSE,TRUE,1,2
562500,3,4,FALSE,226.68332,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,2
450000,1,2,TRUE,116.12875,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,3
635000,3,4,FALSE,231.32847,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,4
359500,3,2,TRUE,188.59309,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,2
518000,3,2,TRUE,237.83168,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,4
430000,2,3,FALSE,236.90265,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,2
415000,1,1,FALSE,65.0321,FALSE,FALSE,FALSE,1,FALSE,TRUE,3,3
974350,3,3,TRUE,287.07027,FALSE,FALSE,TRUE,2,TRUE,FALSE,7,4
383900,2,2,TRUE,148.6448,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,2
619500,2,3,FALSE,157.9351,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,3
460000,3,4,FALSE,193.23824,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,2
269900,2,2,FALSE,131.92226,FALSE,FALSE,TRUE,1,TRUE,TRUE,11,1
760000,2,2,TRUE,168.15443,FALSE,FALSE,FALSE,2,FALSE,TRUE,4,3
555000,3,2,TRUE,218.32205,FALSE,FALSE,FALSE,1,TRUE,FALSE,12,3
360000,1,2,FALSE,104.05136,FALSE,TRUE,FALSE,1,FALSE,TRUE,4,3
336000,2,1,FALSE,98.47718,FALSE,FALSE,FALSE,2,FALSE,TRUE,4,2
201000,3,1,FALSE,154.21898,FALSE,FALSE,FALSE,1,TRUE,FALSE,10,3
287000,3,2,FALSE,124.49002,FALSE,FALSE,FALSE,2,FALSE,TRUE,4,1
340000,1,2,TRUE,174.65764,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,3
216000,1,1,FALSE,65.96113,FALSE,FALSE,FALSE,1,FALSE,TRUE,2,1
475000,1,2,TRUE,122.63195999999999,FALSE,TRUE,FALSE,1,TRUE,TRUE,10,4
670000,3,3,TRUE,220.18010999999998,FALSE,FALSE,FALSE,2,TRUE,TRUE,12,4
625000,2,4,FALSE,160.72219,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,3
1060000,3,5,FALSE,384.61842,FALSE,FALSE,FALSE,3,TRUE,FALSE,3,4
490000,2,2,FALSE,117.05778,FALSE,FALSE,FALSE,1,FALSE,FALSE,11,4
235000,1,1,FALSE,80.82561,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,2
309900,3,2,TRUE,195.09629999999999,FALSE,FALSE,FALSE,2,TRUE,TRUE,12,1
280000,2,2,FALSE,101.26427,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,2
338500,1,1,FALSE,66.89016,FALSE,FALSE,FALSE,1,FALSE,TRUE,2,2
810000,2,5,FALSE,242.47683,FALSE,FALSE,FALSE,2,TRUE,FALSE,1,4
625000,2,2,FALSE,201.413704,FALSE,TRUE,FALSE,2,FALSE,FALSE,5,1
465000,2,4,TRUE,237.83168,FALSE,FALSE,FALSE,2,TRUE,TRUE,11,3
310000,1,2,TRUE,130.0642,FALSE,FALSE,FALSE,1,FALSE,TRUE,12,1
450000,3,1,FALSE,141.21256,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,4
456000,3,2,TRUE,157.9351,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,4
213500,2,2,FALSE,106.83845,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,1
850000,3,5,FALSE,361.39267,FALSE,FALSE,FALSE,3,TRUE,FALSE,1,3
771000,3,4,FALSE,224.82526,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,4
550000,2,3,TRUE,196.95436,FALSE,FALSE,FALSE,2,TRUE,TRUE,4,4
492000,1,2,FALSE,120.7739,TRUE,FALSE,FALSE,1,TRUE,TRUE,5,2
620000,2,3,FALSE,240.61877,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,2
950000,3,5,FALSE,340.95401,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,3
263500,2,1,TRUE,143.07062,FALSE,FALSE,FALSE,1,TRUE,TRUE,11,2
328000,3,3,FALSE,171.87055,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,2
949950,3,5,FALSE,382.76036,FALSE,FALSE,FALSE,3,TRUE,FALSE,9,4
140000,2,3,FALSE,111.4836,FALSE,FALSE,FALSE,1,TRUE,FALSE,11,1
869000,3,4,TRUE,347.45722,FALSE,FALSE,FALSE,3,FALSE,FALSE,6,3
110000,1,1,FALSE,59.45792,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,2
256000,2,2,TRUE,88.25785,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,2
275000,3,2,TRUE,169.08346,FALSE,FALSE,FALSE,2,TRUE,TRUE,2,1
462600,2,1,TRUE,122.63195999999999,FALSE,FALSE,FALSE,2,FALSE,TRUE,8,2
499500,2,2,FALSE,234.11556,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,2
315000,2,3,FALSE,176.5157,FALSE,FALSE,FALSE,2,FALSE,TRUE,12,1
711000,2,4,FALSE,236.90265,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,4
270000,2,2,TRUE,120.7739,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,1
175000,1,1,FALSE,97.54814999999999,FALSE,FALSE,FALSE,1,TRUE,FALSE,8,2
480000,3,1,TRUE,202.52854,FALSE,FALSE,FALSE,2,FALSE,TRUE,11,4
370000,2,2,FALSE,133.78032,FALSE,FALSE,FALSE,1,FALSE,FALSE,8,2
836500,2,4,FALSE,207.17369,FALSE,TRUE,FALSE,2,TRUE,FALSE,9,2
330000,3,2,TRUE,232.2575,FALSE,FALSE,FALSE,1,TRUE,TRUE,11,1
334000,1,2,FALSE,83.6127,FALSE,FALSE,FALSE,1,FALSE,FALSE,3,4
209950,2,2,FALSE,145.85771,FALSE,FALSE,FALSE,1,TRUE,TRUE,7,1
289000,2,2,FALSE,157.00607,FALSE,FALSE,FALSE,1,TRUE,TRUE,7,1
598500,2,3,FALSE,144.92867999999999,FALSE,FALSE,FALSE,3,FALSE,FALSE,10,3
275000,1,2,FALSE,71.53531,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,2
535610,2,2,TRUE,149.57383,FALSE,FALSE,TRUE,1,FALSE,FALSE,7,3
480000,2,2,TRUE,111.4836,FALSE,FALSE,FALSE,1,TRUE,TRUE,3,3
379600,2,2,FALSE,117.98681,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,2
365650,3,3,FALSE,221.10914,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,1
435000,3,2,FALSE,159.79316,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,3
740000,2,5,TRUE,251.76713,FALSE,TRUE,FALSE,2,TRUE,FALSE,11,2
712500,3,3,TRUE,224.82526,TRUE,TRUE,FALSE,2,TRUE,TRUE,4,2
415000,2,2,FALSE,144.92867999999999,FALSE,FALSE,FALSE,1,FALSE,FALSE,1,3
203700,2,2,TRUE,154.21898,FALSE,FALSE,FALSE,2,FALSE,TRUE,3,1
465500,2,2,TRUE,175.58667,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,2
280000,2,2,FALSE,168.15443,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,2
272000,2,2,TRUE,200.67048,FALSE,FALSE,FALSE,1,TRUE,TRUE,1,1
250000,1,1,TRUE,102.1933,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,2
431000,2,4,FALSE,219.25108,FALSE,FALSE,FALSE,2,TRUE,TRUE,8,1
365000,2,3,TRUE,225.75429,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,2
315000,1,1,TRUE,100.33524,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,2
235000,2,2,FALSE,173.171192,FALSE,FALSE,FALSE,1,FALSE,TRUE,3,1
240000,1,2,FALSE,155.14801,TRUE,FALSE,FALSE,1,TRUE,TRUE,8,1
600000,2,3,FALSE,137.49644,FALSE,TRUE,FALSE,1,FALSE,TRUE,3,3
328500,2,4,FALSE,181.16085,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,1
242000,3,2,TRUE,217.39302,FALSE,FALSE,FALSE,2,TRUE,TRUE,10,1
265000,3,2,TRUE,190.45115,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,1
222000,2,2,FALSE,127.27711,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,1
725000,2,2,TRUE,196.02533,FALSE,FALSE,FALSE,2,FALSE,FALSE,10,3
865000,3,3,FALSE,167.2254,FALSE,TRUE,FALSE,1,TRUE,FALSE,7,4
498000,3,5,TRUE,316.056006,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,1
350000,1,2,FALSE,100.33524,FALSE,FALSE,FALSE,1,TRUE,FALSE,7,2
260000,3,1,FALSE,113.34166,FALSE,FALSE,FALSE,1,FALSE,FALSE,3,1
297000,2,2,FALSE,124.49002,FALSE,FALSE,FALSE,1,FALSE,TRUE,10,3
485000,2,2,TRUE,143.07062,TRUE,FALSE,FALSE,2,TRUE,TRUE,1,2
369950,3,3,FALSE,177.44473,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,2
626000,3,2,FALSE,125.41905,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,4
650000,2,3,TRUE,206.24466,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,3
500000,2,3,FALSE,158.86413,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,3
202500,2,2,TRUE,140.28353,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,1
667000,3,2,TRUE,176.5157,TRUE,FALSE,FALSE,2,FALSE,TRUE,7,4
473000,1,2,FALSE,83.6127,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,3
710000,3,5,FALSE,299.14766,FALSE,TRUE,FALSE,2,TRUE,FALSE,2,2
510000,3,5,FALSE,335.37982999999997,FALSE,FALSE,FALSE,3,FALSE,FALSE,1,1
209977,2,2,FALSE,108.69651,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,1
540000,3,3,FALSE,335.37982999999997,FALSE,FALSE,FALSE,3,FALSE,FALSE,6,2
160000,2,2,FALSE,93.83203,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,1
182700,2,2,TRUE,161.65122,FALSE,FALSE,FALSE,2,TRUE,TRUE,10,1
475000,2,3,FALSE,128.20614,FALSE,FALSE,FALSE,3,TRUE,FALSE,7,3
303000,1,2,FALSE,94.76106,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,2
430000,1,2,FALSE,224.82526,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,3
704111,3,3,TRUE,228.54138,FALSE,TRUE,FALSE,2,TRUE,TRUE,3,2
589950,3,5,FALSE,296.36057,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,2
220000,2,1,FALSE,76.18046,FALSE,FALSE,FALSE,1,FALSE,TRUE,3,1
820000,3,5,FALSE,340.95401,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,4
560000,2,3,FALSE,185.806,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,3
342000,3,3,FALSE,213.6769,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,1
850000,1,4,FALSE,250.8381,FALSE,FALSE,FALSE,2,TRUE,TRUE,12,4
264950,2,2,FALSE,127.27711,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,1
225000,1,1,FALSE,95.69009,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,2
225000,2,1,FALSE,127.27711,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,4
690000,2,3,FALSE,149.57383,FALSE,FALSE,TRUE,2,FALSE,FALSE,5,3
283500,3,2,FALSE,184.87697,FALSE,FALSE,FALSE,2,TRUE,FALSE,1,1
229000,2,2,FALSE,110.55457,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,1
173250,2,2,FALSE,91.97397,FALSE,FALSE,FALSE,1,FALSE,FALSE,12,1
544900,2,3,FALSE,184.87697,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,4
482000,2,2,FALSE,158.86413,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,4
161000,3,2,TRUE,157.9351,FALSE,FALSE,FALSE,2,FALSE,TRUE,8,1
664000,1,1,TRUE,159.79316,TRUE,FALSE,FALSE,1,TRUE,TRUE,4,2
469950,3,2,TRUE,214.60593,FALSE,FALSE,FALSE,2,TRUE,TRUE,10,2
735000,3,2,TRUE,221.10914,FALSE,TRUE,FALSE,1,TRUE,FALSE,10,4
173250,2,2,FALSE,112.41263,FALSE,FALSE,FALSE,2,FALSE,TRUE,8,1
370000,1,2,FALSE,72.46433999999999,FALSE,FALSE,FALSE,1,FALSE,FALSE,11,3
285000,2,2,FALSE,156.07704,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,1
253200,2,1,FALSE,126.34808,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,2
499000,1,2,FALSE,189.52212,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,3
525000,3,3,TRUE,230.39944,FALSE,FALSE,TRUE,3,TRUE,FALSE,4,2
947500,2,3,TRUE,276.85094,FALSE,TRUE,TRUE,2,TRUE,FALSE,5,2
550700,1,1,FALSE,93.83203,FALSE,FALSE,FALSE,1,FALSE,FALSE,2,4
318000,3,2,TRUE,261.98646,FALSE,FALSE,FALSE,2,TRUE,TRUE,7,1
250000,3,2,FALSE,160.72219,FALSE,FALSE,FALSE,2,TRUE,TRUE,4,1
415000,2,2,TRUE,169.08346,FALSE,FALSE,FALSE,2,TRUE,TRUE,3,4
875000,2,2,FALSE,107.76748,FALSE,FALSE,FALSE,1,FALSE,TRUE,12,4
460000,1,2,FALSE,94.76106,FALSE,FALSE,TRUE,1,FALSE,TRUE,4,3
490000,2,4,FALSE,183.94794,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,3
235000,1,2,FALSE,136.56741,FALSE,FALSE,FALSE,1,FALSE,FALSE,12,3
265000,2,3,FALSE,131.92226,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,1
440000,2,2,FALSE,142.14159,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,2
475000,2,2,FALSE,114.27069,FALSE,FALSE,FALSE,2,FALSE,TRUE,5,4
446000,1,3,TRUE,127.27711,FALSE,FALSE,FALSE,1,TRUE,FALSE,6,3
392000,2,1,TRUE,101.26427,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,2
187300,1,1,TRUE,121.70293,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,1
329000,3,4,FALSE,246.19295,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,1
439950,2,2,TRUE,159.79316,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,2
815000,2,5,FALSE,258.27034,FALSE,FALSE,FALSE,3,TRUE,FALSE,10,4
227000,1,2,FALSE,96.61912,FALSE,FALSE,FALSE,1,FALSE,TRUE,3,2
849000,3,3,FALSE,200.67048,FALSE,TRUE,FALSE,2,FALSE,FALSE,6,3
435000,2,3,FALSE,160.72219,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,3
535000,3,3,FALSE,296.36057,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,2
540500,2,3,TRUE,260.1284,FALSE,FALSE,FALSE,2,FALSE,TRUE,7,2
389800,2,2,FALSE,174.65764,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,2
650000,1,3,TRUE,161.65122,FALSE,TRUE,FALSE,2,TRUE,FALSE,5,4
324000,2,2,FALSE,143.07062,FALSE,TRUE,FALSE,2,FALSE,TRUE,7,2
400200,3,2,FALSE,209.96078,FALSE,FALSE,FALSE,3,TRUE,FALSE,3,1
735000,3,3,TRUE,195.09629999999999,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,4
402000,3,3,TRUE,274.06385,FALSE,FALSE,FALSE,2,TRUE,TRUE,6,1
347500,3,4,FALSE,228.54138,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,1
215000,3,2,FALSE,104.98039,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,1
565000,2,2,TRUE,226.68332,FALSE,FALSE,FALSE,2,TRUE,TRUE,3,2
842000,2,2,FALSE,150.50286,FALSE,FALSE,FALSE,1,FALSE,FALSE,10,3
199990,2,1,FALSE,102.1933,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,1
389950,2,3,FALSE,146.78674,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,1
530000,2,2,TRUE,126.812595,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,3
760000,2,2,FALSE,108.69651,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,4
325000,1,2,TRUE,114.27069,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,3
573300,1,2,TRUE,119.84487,FALSE,TRUE,FALSE,1,TRUE,TRUE,4,3
207000,1,1,FALSE,76.18046,FALSE,FALSE,TRUE,1,FALSE,TRUE,8,2
250000,2,2,TRUE,182.08988,FALSE,FALSE,FALSE,2,TRUE,TRUE,8,1
448000,1,1,TRUE,155.14801,FALSE,FALSE,FALSE,2,FALSE,TRUE,3,2
461500,3,3,TRUE,261.98646,FALSE,FALSE,FALSE,3,TRUE,FALSE,3,2
680000,2,3,TRUE,216.46399,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,4
497500,3,2,TRUE,201.59951,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,3
959000,2,5,FALSE,262.91549,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,3
335000,2,3,FALSE,180.23182,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,2
550388,2,2,FALSE,159.79316,FALSE,TRUE,TRUE,3,FALSE,TRUE,9,3
745000,2,3,TRUE,279.63803,FALSE,FALSE,FALSE,2,TRUE,TRUE,7,4
510000,2,3,FALSE,127.27711,TRUE,FALSE,FALSE,1,TRUE,TRUE,11,3
611000,2,3,FALSE,198.255002,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,3
388000,3,3,FALSE,226.68332,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,2
594000,3,2,TRUE,173.72861,FALSE,FALSE,FALSE,1,TRUE,FALSE,6,3
386500,2,2,TRUE,141.21256,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,2
717500,2,3,FALSE,235.04459,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,4
210000,2,1,FALSE,94.76106,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,3
774000,3,4,FALSE,262.91549,FALSE,FALSE,FALSE,2,TRUE,FALSE,1,4
265000,3,1,TRUE,139.3545,FALSE,FALSE,TRUE,1,TRUE,TRUE,5,2
217500,2,2,FALSE,96.61912,FALSE,FALSE,FALSE,1,FALSE,TRUE,3,1
410500,1,1,TRUE,103.12233,FALSE,FALSE,TRUE,1,FALSE,TRUE,11,4
445000,2,2,TRUE,171.87055,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,2
635000,3,2,FALSE,229.47041,FALSE,FALSE,FALSE,2,TRUE,TRUE,8,4
305000,1,2,TRUE,200.67048,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,1
306000,2,3,FALSE,240.432964,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,1
329500,2,2,TRUE,196.95436,FALSE,FALSE,TRUE,2,TRUE,TRUE,4,1
279000,3,2,TRUE,202.52854,FALSE,FALSE,FALSE,2,TRUE,TRUE,1,1
350000,2,1,FALSE,87.32882,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,3
481000,1,3,FALSE,119.84487,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,3
685000,3,1,TRUE,143.99965,FALSE,TRUE,FALSE,1,FALSE,FALSE,10,2
345000,2,2,TRUE,143.07062,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,2
365000,3,2,TRUE,167.2254,FALSE,FALSE,TRUE,2,TRUE,TRUE,8,2
226550,2,1,FALSE,91.97397,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,1
615000,3,4,FALSE,219.25108,FALSE,FALSE,FALSE,2,TRUE,TRUE,1,4
325000,3,3,FALSE,211.81884,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,2
1150000,3,5,TRUE,389.26357,FALSE,FALSE,FALSE,3,TRUE,FALSE,10,4
375000,2,2,TRUE,149.57383,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,2
799900,3,4,TRUE,339.09595,FALSE,TRUE,FALSE,3,FALSE,FALSE,9,4
710000,3,4,TRUE,244.33489,FALSE,FALSE,FALSE,2,TRUE,TRUE,8,4
720000,2,5,TRUE,226.68332,FALSE,FALSE,FALSE,2,TRUE,TRUE,11,3
510000,3,2,FALSE,150.50286,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,4
560000,3,4,FALSE,209.96078,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,2
633100,3,4,FALSE,229.47041,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,4
249000,3,2,TRUE,172.79958,FALSE,FALSE,FALSE,2,TRUE,TRUE,7,1
615000,3,2,FALSE,246.19295,FALSE,FALSE,FALSE,1,TRUE,FALSE,1,2
549000,3,2,FALSE,119.84487,FALSE,FALSE,FALSE,1,TRUE,FALSE,6,3
300000,3,2,FALSE,127.27711,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,2
299000,2,3,FALSE,177.44473,FALSE,FALSE,FALSE,1,TRUE,FALSE,4,1
530000,2,3,FALSE,216.46399,FALSE,FALSE,FALSE,2,FALSE,FALSE,6,4
135000,2,1,FALSE,78.03852,FALSE,FALSE,FALSE,1,FALSE,TRUE,1,1
226500,2,2,TRUE,120.7739,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,1
824000,3,4,TRUE,215.53496,FALSE,FALSE,FALSE,2,TRUE,TRUE,8,3
436000,2,2,TRUE,164.43831,FALSE,FALSE,FALSE,2,TRUE,TRUE,12,3
565000,3,2,FALSE,158.86413,FALSE,FALSE,FALSE,2,FALSE,FALSE,10,3
580000,2,4,FALSE,246.19295,FALSE,FALSE,FALSE,2,TRUE,TRUE,4,2
615000,2,3,FALSE,177.44473,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,4
438000,2,2,TRUE,184.87697,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,4
172500,2,2,FALSE,105.90942,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,1
417500,3,2,TRUE,210.88981,FALSE,FALSE,FALSE,3,FALSE,TRUE,10,2
642000,2,5,FALSE,248.05101,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,4
